doi,journal,title,publisher,manual_license,manual_status,oag_license,oag_status,license_url,provenance,source
10.1371/journal.pone.0013775,PLoS One,Knowing with which eye we see: Utrocular discrimination and eye-specific signals in human visual cortex,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013775,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013775 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0015264,PLoS One,Natural variation of the amino-terminal glutamine-rich domain in Drosophila argonaute2 is not associated with developmental defects,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015264,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015264 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0022309,PLoS One,"Optimal Control of Hepatitis C Antiviral Treatment Programme Delivery for Prevention amongst a Population of Injecting Drug Users
",PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0022309,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0022309 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0021042,PLoS One,PCR improves diagnostic yield from lung aspiration in Malawian children with radiologically confirmed,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0021042,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0021042 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0017992,PLoS One,"Phosphorylation and transport in the Na-K-2Cl cotransporters, NKCC1 and NKCC2A, compared in HEK-293 cells.",PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0017992,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0017992 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0024158,PLoS One,Pseudomonas aeruginosa 4-amino-4-deoxychorismate lyase; spatial conservation of an active site tyrosine and classification of two types of enzyme,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0024158,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0024158 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0012646,PLoS One,Reduced expression of IFIH1 is protective for type 1 diabetes,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0012646,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0012646 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0013669,PLoS One,Regulation of miRNA transcription in macrophages in response to Candida albicans,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013669,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013669 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0016860,PLoS One,Regulatory and Activated T Cells in Human Schistosoma haematobium Infections ,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0016860,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0016860 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0022115,PLoS One,Relationships of risk factors for pre-eclampsia with patterns of occurrence of isolated gestational proteinuria during normal term pregnancy,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0022115,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0022115 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0013453,PLoS One,Reversible block of mouse neural stem cell differentiation in the absence of DiCER and micro RNAs,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013453,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013453 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0019868,PLoS One,Screen for IDH1 IDH2 IDH3 D-2HGDH mutations in glioblastoma,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019868,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019868 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0021620,PLoS One,Seroepidemiology of bovine viral diarrhoea virus (BVDV) in the Adamawa Region of Cameroon and use of,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0021620,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0021620 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0018953,PLoS One,Short interspersed element (SINE) depletion and long interspersed element (LINE) abundance are not features universally required for imprinting,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0018953,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0018953 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0016149,PLoS One,Smoking and multiple sclerosis: an updated meta-analysis,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0016149,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0016149 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0018899,PLoS One,Staphylococcus aureus Keratinocyte Invasion is Dependent upon Multiple High-affinity Fibronectin-Bin; Article no: PONE-D-11-00228,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0018899,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0018899 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0011905,PLoS One,Structural comparison of human mammalian ste20-like kinases,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0011905,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0011905 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0017999,PLoS One,Structure-function study of mammalian Munc18-1 and C. Elegans UNC-18 implicates domain ,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0017999,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0017999 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0015108,PLoS One,Synaptic protection in the brain of WldS mice occurs independently of age but is sensitive to gene-dose.,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015108,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015108 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0014606,PLoS One,The epidemiology of multiple sclerosis in Scotland: inferences from hospital admissions,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0014606,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0014606 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0020062,PLoS One,"Thrombosis is reduced by inhibition of COX-1, but unaffected by inhibition of COX-2, in an acute model of platelet activation in the mouse.",PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0020062,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0020062 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0023182,PLoS One,Uncovering genomic causes of co-morbidity in epilepsy: gene driven phenotypic characterisation of rare microdeletions,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0023182,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0023182 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0015799,PLoS One,Up regulation of the maternal immune response in the placenta of cattle naturally infected with Neospora caninum,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015799,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015799 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0018928,PLoS One,Viral and atypical bacterial detection in acute respiratory infection in children under five ,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0018928,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0018928 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0023012,PLoS One,Wnt/beta-catenin signalling is active in a highly dynamic pattern during development of the mouse cerubellum,PLoS,,,,,,,wellcome-10-11
10.1371/journal.pone.0018069,PLoS One,A1C as diagnostic criteria for diabetes in ow-and middle-income settings: Evidence from Peru,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0018069,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0018069 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0015334,PLoS One,"Age at menarche, schooling, and sexual debut in northern Malawi",PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015334,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015334 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0016709,PLoS One,BCG Vaccination: a role for Vitamin D?,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0016709,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0016709 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0025223,PLoS One,Can research assessments themselves  cause bias in behaviour change trials?,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0025223,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0025223 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0023748,PLoS One,Can simply answering research questions change behaviour? Systematic review and meta analyses of ...,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0023748,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0023748 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0017480,PLoS One,Correlates of HIV-1 genital shedding in Tanzanian women,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0017480,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0017480 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0025244,PLoS One,High prevalence of self-reported undiagnosed HIV despite high coverage of HIV testing,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0025244,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0025244 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0016232,PLoS One,Investigating the Status of Biological Stimuli as Objects of Attention in Multiple Object Tracking,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0016232,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0016232 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0013801,PLoS One,"Linkage to HIV care and antiretroviral therapy in Cape Town, South Africa",PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013801,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013801 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0022489,PLoS One,Pathogenic LRRK2 Mutations Do Not Alter Gene Expression in Cell Model Systems or Human Brain Tissue.,PLoS,,,cc-zero,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0022489,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0022489 and looking for the following license statement: ""This is an open-access article, free of all copyright, and may be freely reproduced, distributed, transmitted, modified, built upon, or otherwise used by anyone for any lawful purpose. The work is made available under the Creative Commons CC0 public domain dedication."".",wellcome-10-11
10.1371/journal.pone.0013499,PLoS One,Population-level reduction in adult mortality after extension of free anti-retroviral therapy provision into rural areas in northern Malawi.,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013499,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013499 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0014470,PLoS One,Promiscuous expression of _-tubulin II in maturing male and female Plasmodium falciparum gametocytes.,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0014470,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0014470 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pntd.0001363,PLoS One,Recent independent and anthropogenic origins of trypanosoma cruzi hybrids,PLoS,,,cc-by,,http://www.plosntds.org/article/info%3Adoi%2F10.1371%2Fjournal.pntd.0001363,"License decided by scraping the resource at http://www.plosntds.org/article/info%3Adoi%2F10.1371%2Fjournal.pntd.0001363 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0025137,PLoS One,Serological markers suggest heterogeneity of effectiveness of malaria control interventions on Bioko,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0025137,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0025137 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0024898,PLoS One,Socio-demographic patterning of physical activity across migrant groups in India.,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0024898,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0024898 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0014114,PLoS One,The dynamics of naturally acquired immune responses to Plasmodium falciparum sexual stage antigens Pfs230 & Pfs48/45 in a low endemic area in Tanzania. ,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0014114,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0014114 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0011849,PLoS One,"The Risk and Timing of Tuberculosis Diagnosed in Smear-Negative TB Suspects: A 12 Month Cohort Study in Harare, Zimbabwe. ",PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0011849,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0011849 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0023244,PLoS One,Optimised and Rapid Pre-clinical Screening in the SOD1G93A Transgenic Mouse Model of Amyotrophic Lateral Sclerosis (ALS),PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0023244,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0023244 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0023376,PLoS One,A Comparison of Exogenous Promoter Activity at the ROSA26 Locus Using PhiC31 Integrase Mediated cassette exchange Approach in Mouse,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0023376,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0023376 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0017418,PLoS One,A De Novo Expression profiling of Anopheles funestus Malaria Vector in Africa using 454 Pyrosequenci,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0017418,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0017418 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0019021,PLoS One,Aberrant GABAA Receptor-mediated inhibition in cortico-thalamic networks of succinic semialdehyde de,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019021,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019021 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
,PLoS One,"Alpha-1,2-Mannosidase and Treg",PLoS,,,,,,,wellcome-10-11
10.1371/journal.pone.0024784,PLoS One,Amplification of P. Falciparum cytoadherence through induction of a pre-adhesive state in host endot,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0024784,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0024784 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0022840,PLoS One,Assessing the validity of sexual behaviour reports in a whole population survey in rural Malawi,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0022840,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0022840 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0015968,PLoS One,Automated analysis of cryptococcal macrophage parasitism using GFP-tagged cryptococci,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015968,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0015968 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0013819,PLoS One,Comparison of HIV prevalence Estimates for Zimbabwe from Antenatal clinic sureveillance (2006) and the 2005-06 Zimbabwe ,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013819,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0013819 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0018346,PLoS One,DC priming by M. vaccae inhibits Th2 responses in contrast to specific TLR2 priming and is associated with selective activation of the CREB pathway.,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0018346,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0018346 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0018089,PLoS One,Dominant cone-rod dystrophy: a mouse model generated by gene targeting of the FCAP1/guca1a gene [Actual title: Dominant Cone-Rod Dystrophy: A Mouse Model Generated by Gene Targeting of the GCAP1/Guca1a Gene.],PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0018089,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0018089 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/annotation/2294a38b-878d-42f0-9faf-0822db4a0248,PLoS One,Dyslexia Genes: Chromosome 18,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fannotation%2F2294a38b-878d-42f0-9faf-0822db4a0248,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fannotation%2F2294a38b-878d-42f0-9faf-0822db4a0248 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/4.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
10.1371/journal.pone.0011103,PLoS One,HIF-1alpha and HIF-2alpha Are Differentially Activated in Distinct Cell Populations in Retinal Ischaemia,PLoS,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0011103,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0011103 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-10-11
